Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-06-05 12:57:06,"Results Legs",1h 11m,"Squat (Barbell)",6,255.0,5,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Squat (Barbell)",7,225.0,8,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Leg Extension (Machine)",1,149.99999999999997,10,0,0,"",,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Leg Extension (Machine)",2,135.0,10,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Leg Extension (Machine)",3,120.0,12,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Leg Extension (Machine)",4,105.0,12,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Leg Extension (Machine)",5,90.0,12,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Leg Press",1,405.0,12,0,0,"",,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Leg Press",2,315.0,12,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Leg Press",3,225.0,20,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Seated Leg Curl (Machine)",1,180.0,15,0,0,"",,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Seated Leg Curl (Machine)",2,180.0,13,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Seated Leg Curl (Machine)",3,180.0,12,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Nordic Curls",1,0,10,0,0,"",,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Nordic Curls",2,0,10,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Nordic Curls",3,0,10,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Romanian Deadlift (Dumbbell)",1,45.0,12,0,0,"",,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Romanian Deadlift (Dumbbell)",2,45.0,12,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Romanian Deadlift (Dumbbell)",3,45.0,12,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Calf Press on Seated Leg Press",1,15.0,25,0,0,"",,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Calf Press on Seated Leg Press",2,15.0,25,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Calf Press on Seated Leg Press",3,15.0,25,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Calf Press on Seated Leg Press",4,15.0,25,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Standing Calf Raise (Barbell)",1,95.0,20,0,0,"",,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Standing Calf Raise (Barbell)",2,95.0,20,0,0,,,
2022-06-05 12:57:06,"Results Legs",1h 11m,"Standing Calf Raise (Barbell)",3,95.0,20,0,0,,,
2022-06-05 14:08:44,"Core",10m,"Plank",1,0,0,0,120,"","",
2022-06-05 14:08:44,"Core",10m,"Hanging Knee Raise",1,0,15,0,0,"",,
2022-06-05 14:08:44,"Core",10m,"Hanging Knee Raise",2,0,15,0,0,,,
2022-06-05 14:08:44,"Core",10m,"Hanging Knee Raise",3,0,15,0,0,,,
2022-06-05 14:08:44,"Core",10m,"Sit Up",1,18.0,12,0,0,"",,
2022-06-05 14:08:44,"Core",10m,"Sit Up",2,18.0,10,0,0,,,
2022-06-05 14:08:44,"Core",10m,"Sit Up",3,18.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Bench Press (Barbell)",1,95.0,10,0,0,"","",
2022-06-06 11:39:48,"Results Push ",55m,"Bench Press (Barbell)",2,135.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Bench Press (Barbell)",3,155.0,3,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Bench Press (Barbell)",4,185.00000000000003,3,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Bench Press (Barbell)",5,210.0,3,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Bench Press (Barbell)",6,185.00000000000003,4,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Bench Press (Barbell)",7,155.0,9,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Cable Crossover",1,50.0,10,0,0,"",,
2022-06-06 11:39:48,"Results Push ",55m,"Cable Crossover",2,50.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Cable Crossover",3,50.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Incline Bench Press (Dumbbell)",1,110.0,10,0,0,"",,
2022-06-06 11:39:48,"Results Push ",55m,"Incline Bench Press (Dumbbell)",2,110.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Incline Bench Press (Dumbbell)",3,110.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Lateral Raise (Machine)",1,50.0,20,0,0,"",,
2022-06-06 11:39:48,"Results Push ",55m,"Rear Delt Raise",1,40.0,10,0,0,"",,
2022-06-06 11:39:48,"Results Push ",55m,"Rear Delt Raise",2,40.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Rear Delt Raise",3,40.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Front Delt Raise",1,40.0,10,0,0,"",,
2022-06-06 11:39:48,"Results Push ",55m,"Front Delt Raise",2,40.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Front Delt Raise",3,40.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Plyo Pull Ups",1,0.0,15,0,0,"",,
2022-06-06 11:39:48,"Results Push ",55m,"Plyo Pull Ups",2,0.0,13,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Plyo Pull Ups",3,0.0,10,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Triceps Extension (Machine)",1,110.0,11,0,0,"",,
2022-06-06 11:39:48,"Results Push ",55m,"Triceps Extension (Machine)",2,110.0,12,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Triceps Extension (Machine)",3,110.0,11,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Triceps Dip",1,0.0,9,0,0,"",,
2022-06-06 11:39:48,"Results Push ",55m,"Triceps Dip",2,0.0,8,0,0,,,
2022-06-06 11:39:48,"Results Push ",55m,"Triceps Dip",3,0,8,0,0,,,
2022-06-06 12:35:58,"Core",12m,"Plank",1,0,0,0,140,"","",
2022-06-06 12:35:58,"Core",12m,"Hanging Knee Raise",1,0,15,0,0,"",,
2022-06-06 12:35:58,"Core",12m,"Hanging Knee Raise",2,0,15,0,0,,,
2022-06-06 12:35:58,"Core",12m,"Hanging Knee Raise",3,0,15,0,0,,,
2022-06-06 12:35:58,"Core",12m,"Sit Up",1,18.0,12,0,0,"",,
2022-06-06 12:35:58,"Core",12m,"Sit Up",2,18.0,10,0,0,,,
2022-06-06 12:35:58,"Core",12m,"Sit Up",3,18.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Pull Up",1,0.0,12,0,0,"","",
2022-06-07 11:43:18,"Results Pull",45m,"Pull Up",2,0.0,12,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Pull Up",3,0.0,13,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Back Extension (Machine)",1,90.0,12,0,0,"",,
2022-06-07 11:43:18,"Results Pull",45m,"Back Extension (Machine)",2,140.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Back Extension (Machine)",3,140.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Back Extension (Machine)",4,140.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Bent Over Row (Barbell)",1,45.0,20,0,0,"",,
2022-06-07 11:43:18,"Results Pull",45m,"Bent Over Row (Barbell)",2,95.0,12,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Bent Over Row (Barbell)",3,135.0,12,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Bent Over Row (Barbell)",4,155.0,12,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Bent Over Row (Barbell)",5,155.0,12,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Bent Over Row (Barbell)",6,155.0,12,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Lat Pulldown (Cable)",1,120.0,12,0,0,"",,
2022-06-07 11:43:18,"Results Pull",45m,"Lat Pulldown (Cable)",2,120.0,12,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Lat Pulldown (Cable)",3,120.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Lat Pulldown (Single Arm)",1,60.0,12,0,0,"",,
2022-06-07 11:43:18,"Results Pull",45m,"Lat Pulldown (Single Arm)",2,60.0,12,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Lat Pulldown (Single Arm)",3,60.0,12,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Seated Row (Cable)",1,85.0,13,0,0,"",,
2022-06-07 11:43:18,"Results Pull",45m,"Seated Row (Cable)",2,85.0,13,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Seated Row (Cable)",3,85.0,13,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Reverse Fly (Machine)",1,70.0,12,0,0,"",,
2022-06-07 11:43:18,"Results Pull",45m,"Reverse Fly (Machine)",2,85.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Reverse Fly (Machine)",3,85.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Incline Curl (Dumbbell)",1,30.0,10,0,0,"",,
2022-06-07 11:43:18,"Results Pull",45m,"Incline Curl (Dumbbell)",2,30.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Incline Curl (Dumbbell)",3,30.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Preacher Curl (Barbell)",1,50.0,10,0,0,"",,
2022-06-07 11:43:18,"Results Pull",45m,"Preacher Curl (Barbell)",2,50.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Preacher Curl (Barbell)",3,50.0,10,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Hammer Curl (Cable)",1,60.0,12,0,0,"",,
2022-06-07 11:43:18,"Results Pull",45m,"Hammer Curl (Cable)",2,60.0,12,0,0,,,
2022-06-07 11:43:18,"Results Pull",45m,"Hammer Curl (Cable)",3,60.0,13,0,0,,,
2022-06-07 12:59:23,"Speed ",28m,"Wall Sprints",1,0,15,0,0,"","",
2022-06-07 12:59:23,"Speed ",28m,"Wall Sprints",2,0,15,0,0,,,
2022-06-07 12:59:23,"Speed ",28m,"Wall Sprints",3,0,15,0,0,,,
2022-06-07 12:59:23,"Speed ",28m,"Wall Sprints",4,0,15,0,0,,,
2022-06-07 12:59:23,"Speed ",28m,"Reflex A Skips",1,0,15,0,0,"",,
2022-06-07 12:59:23,"Speed ",28m,"Reflex A Skips",2,0,15,0,0,,,
2022-06-07 12:59:23,"Speed ",28m,"Reflex A Skips",3,0,15,0,0,,,
2022-06-07 12:59:23,"Speed ",28m,"Footwork",1,0,0,0.0,60,"",,
2022-06-07 13:28:30,"Mobility",24h 51m,"Hamstring Foam Roll",1,0,45,0,0,"","",
2022-06-07 13:28:30,"Mobility",24h 51m,"Hamstring Foam Roll",2,0,45,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Backwards Walk",1,0,0,0,210,"","",
2022-06-08 14:20:10,"Results Legs",44m,"Squat (Barbell)",1,185.00000000000003,8,0,0,"",,
2022-06-08 14:20:10,"Results Legs",44m,"Squat (Barbell)",2,225.0,8,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Squat (Barbell)",3,245.00000000000003,8,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Squat (Barbell)",4,245.00000000000003,8,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Squat (Barbell)",5,245.00000000000003,8,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Leg Extension (Machine)",1,149.99999999999997,10,0,0,"",,
2022-06-08 14:20:10,"Results Legs",44m,"Leg Extension (Machine)",2,135.0,10,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Leg Extension (Machine)",3,120.0,12,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Leg Extension (Machine)",4,105.0,12,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Leg Extension (Machine)",5,90.0,12,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Leg Press",1,405.0,12,0,0,"",,
2022-06-08 14:20:10,"Results Legs",44m,"Leg Press",2,315.0,12,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Leg Press",3,225.0,20,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Seated Leg Curl (Machine)",1,180.0,15,0,0,"",,
2022-06-08 14:20:10,"Results Legs",44m,"Seated Leg Curl (Machine)",2,180.0,13,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Seated Leg Curl (Machine)",3,195.0,8,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Nordic Curls",1,0,10,0,0,"",,
2022-06-08 14:20:10,"Results Legs",44m,"Nordic Curls",2,0,10,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Nordic Curls",3,0,10,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Romanian Deadlift (Dumbbell)",1,50.0,12,0,0,"",,
2022-06-08 14:20:10,"Results Legs",44m,"Romanian Deadlift (Dumbbell)",2,50.0,12,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Romanian Deadlift (Dumbbell)",3,50.0,12,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Calf Press on Seated Leg Press",1,15.0,25,0,0,"",,
2022-06-08 14:20:10,"Results Legs",44m,"Calf Press on Seated Leg Press",2,15.0,25,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Calf Press on Seated Leg Press",3,15.0,25,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Calf Press on Seated Leg Press",4,15.0,25,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Standing Calf Raise (Barbell)",1,135.0,20,0,0,"",,
2022-06-08 14:20:10,"Results Legs",44m,"Standing Calf Raise (Barbell)",2,135.0,20,0,0,,,
2022-06-08 14:20:10,"Results Legs",44m,"Standing Calf Raise (Barbell)",3,135.0,20,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Bench Press (Barbell)",1,95.0,10,0,0,"","",
2022-06-09 13:17:34,"Midday Workout",55m,"Bench Press (Barbell)",2,155.0,10,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Bench Press (Barbell)",3,165.0,8,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Bench Press (Barbell)",4,185.00000000000003,3,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Bench Press (Barbell)",5,165.0,6,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Bench Press (Barbell)",6,155.0,8,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Chest Fly (Band)",1,45.0,8,0,0,"",,
2022-06-09 13:17:34,"Midday Workout",55m,"Chest Fly (Band)",2,40.0,8,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Chest Fly (Band)",3,40.0,8,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Incline Bench Press (Dumbbell)",1,100.0,10,0,0,"",,
2022-06-09 13:17:34,"Midday Workout",55m,"Incline Bench Press (Dumbbell)",2,100.0,10,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Incline Bench Press (Dumbbell)",3,100.0,10,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Chest Fly",1,140.0,8,0,0,"",,
2022-06-09 13:17:34,"Midday Workout",55m,"Chest Fly",2,140.0,8,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Chest Fly",3,140.0,8,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Skullcrusher (Barbell)",1,70.0,12,0,0,"",,
2022-06-09 13:17:34,"Midday Workout",55m,"Skullcrusher (Barbell)",2,70.0,12,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Skullcrusher (Barbell)",3,70.0,12,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Triceps Dip",1,0.0,9,0,0,"",,
2022-06-09 13:17:34,"Midday Workout",55m,"Triceps Dip",2,0.0,8,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Triceps Dip",3,0,8,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Triceps Extension",1,35.0,10,0,0,"",,
2022-06-09 13:17:34,"Midday Workout",55m,"Triceps Extension",2,35.0,10,0,0,,,
2022-06-09 13:17:34,"Midday Workout",55m,"Triceps Extension",3,35.0,10,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Pull Up",1,0.0,12,0,0,"","",
2022-06-10 14:37:12,"Results Pull",47m,"Pull Up",2,0.0,12,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Pull Up",3,0.0,13,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Back Extension (Machine)",1,120.0,10,0,0,"",,
2022-06-10 14:37:12,"Results Pull",47m,"Back Extension (Machine)",2,140.0,10,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Back Extension (Machine)",3,140.0,10,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Bent Over Row (Barbell)",1,45.0,20,0,0,"",,
2022-06-10 14:37:12,"Results Pull",47m,"Bent Over Row (Barbell)",2,95.0,12,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Bent Over Row (Barbell)",3,135.0,12,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Bent Over Row (Barbell)",4,155.0,12,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Bent Over Row (Barbell)",5,155.0,12,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Bent Over Row (Barbell)",6,155.0,12,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Lat Pulldown (Cable)",1,125.0,12,0,0,"",,
2022-06-10 14:37:12,"Results Pull",47m,"Lat Pulldown (Cable)",2,128.0,12,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Lat Pulldown (Cable)",3,125.0,10,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Lat Pulldown (Single Arm)",1,65.0,12,0,0,"",,
2022-06-10 14:37:12,"Results Pull",47m,"Lat Pulldown (Single Arm)",2,65.0,12,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Lat Pulldown (Single Arm)",3,65.0,12,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Seated Row (Cable)",1,115.0,13,0,0,"",,
2022-06-10 14:37:12,"Results Pull",47m,"Seated Row (Cable)",2,115.0,13,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Seated Row (Cable)",3,115.0,13,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Reverse Fly (Machine)",1,85.0,12,0,0,"",,
2022-06-10 14:37:12,"Results Pull",47m,"Reverse Fly (Machine)",2,85.0,10,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Reverse Fly (Machine)",3,85.0,10,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Incline Curl (Dumbbell)",1,35.0,10,0,0,"",,
2022-06-10 14:37:12,"Results Pull",47m,"Incline Curl (Dumbbell)",2,35.0,8,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Incline Curl (Dumbbell)",3,35.0,8,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Preacher Curl (Barbell)",1,50.0,10,0,0,"",,
2022-06-10 14:37:12,"Results Pull",47m,"Preacher Curl (Barbell)",2,50.0,10,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Preacher Curl (Barbell)",3,50.0,10,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Hammer Curl (Cable)",1,60.0,12,0,0,"",,
2022-06-10 14:37:12,"Results Pull",47m,"Hammer Curl (Cable)",2,60.0,12,0,0,,,
2022-06-10 14:37:12,"Results Pull",47m,"Hammer Curl (Cable)",3,60.0,13,0,0,,,
2022-06-10 15:27:32,"Core",11m,"Ab Wheel",1,0,10,0,0,"","",
2022-06-10 15:27:32,"Core",11m,"Ab Wheel",2,0,8,0,0,,,
2022-06-10 15:27:32,"Core",11m,"Ab Wheel",3,0,8,0,0,,,
2022-06-10 15:27:32,"Core",11m,"Hanging Knee Raise",1,0,15,0,0,"",,
2022-06-10 15:27:32,"Core",11m,"Hanging Knee Raise",2,0,15,0,0,,,
2022-06-10 15:27:32,"Core",11m,"Hanging Knee Raise",3,0,15,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Backwards Walk",1,0,0,0,210,"","",
2022-06-11 13:06:40,"Results Legs",1h 7m,"Squat (Barbell)",1,185.00000000000003,10,0,0,"",,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Squat (Barbell)",2,225.0,5,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Squat (Barbell)",3,255.0,3,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Squat (Barbell)",4,275.0,3,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Squat (Barbell)",5,295.0,3,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Squat (Barbell)",6,245.00000000000003,8,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Leg Extension (Machine)",1,149.99999999999997,10,0,0,"",,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Leg Extension (Machine)",2,135.0,10,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Leg Extension (Machine)",3,120.0,12,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Leg Extension (Machine)",4,105.0,12,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Leg Extension (Machine)",5,90.0,12,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Hack Squat",1,135.0,10,0,0,"",,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Hack Squat",2,185.00000000000003,8,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Hack Squat",3,225.0,8,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Seated Leg Curl (Machine)",1,180.0,15,0,0,"",,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Seated Leg Curl (Machine)",2,180.0,13,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Seated Leg Curl (Machine)",3,180.0,13,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Nordic Curls",1,0,10,0,0,"",,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Nordic Curls",2,0,10,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Nordic Curls",3,0,10,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Standing Leg Curl",1,25.0,12,0,0,"",,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Standing Leg Curl",2,25.0,10,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Standing Leg Curl",3,25.0,10,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Calf Press on Seated Leg Press",1,60.0,15,0,0,"",,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Calf Press on Seated Leg Press",2,60.0,15,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Calf Press on Seated Leg Press",3,60.0,15,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Standing Calf Raise (Barbell)",1,135.0,20,0,0,"",,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Standing Calf Raise (Barbell)",2,135.0,20,0,0,,,
2022-06-11 13:06:40,"Results Legs",1h 7m,"Standing Calf Raise (Barbell)",3,135.0,20,0,0,,,
2022-06-11 14:15:36,"Core",6m,"Ab Wheel",1,0,10,0,0,"","",
2022-06-11 14:15:36,"Core",6m,"Ab Wheel",2,0,10,0,0,,,
2022-06-11 14:15:36,"Core",6m,"Plank",1,0,0,0,120,"",,
2022-06-11 14:22:53,"Mobility",12m,"Hamstring Foam Roll",1,0,45,0,0,"","",
2022-06-11 14:22:53,"Mobility",12m,"Hamstring Foam Roll",2,0,45,0,0,,,
2022-06-11 14:22:53,"Mobility",12m,"Hamstring Stretch",1,0,30,0,0,"",,
2022-06-11 14:22:53,"Mobility",12m,"Hamstring Stretch",2,0,30,0,0,,,
2022-06-11 14:22:53,"Mobility",12m,"Hamstring Stretch",3,0,30,0,0,,,
2022-06-11 14:22:53,"Mobility",12m,"Leg/Oblique Stretch",1,0,30,0,0,"",,
2022-06-11 14:22:53,"Mobility",12m,"Leg/Oblique Stretch",2,0,30,0,0,,,
2022-06-11 14:22:53,"Mobility",12m,"Kneeling Hamstring Stretch",1,0,30,0,0,"",,
2022-06-11 14:22:53,"Mobility",12m,"Kneeling Hamstring Stretch",2,0,30,0,0,,,
2022-06-11 14:22:53,"Mobility",12m,"Quad Foam Roll",1,0,45,0,0,"",,
2022-06-11 14:22:53,"Mobility",12m,"Quad Foam Roll",2,0,45,0,0,,,
2022-06-11 14:22:53,"Mobility",12m,"Supine Quad Stretch",1,0,45,0,0,"",,
2022-06-11 14:22:53,"Mobility",12m,"Kneeling Quad Stretch",1,0,30,0,0,"",,
2022-06-11 14:22:53,"Mobility",12m,"Kneeling Quad Stretch",2,0,30,0,0,,,
2022-06-11 14:22:53,"Mobility",12m,"Quad/Hip Stretch",1,0,30,0,0,"",,
2022-06-11 14:22:53,"Mobility",12m,"Quad/Hip Stretch",2,0,30,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Pull Up",1,0.0,12,0,0,"","",
2022-06-12 13:38:18,"Results Pull",57m,"Pull Up",2,0.0,12,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Pull Up",3,0.0,13,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Bent Over Row (Barbell)",1,45.0,20,0,0,"",,
2022-06-12 13:38:18,"Results Pull",57m,"Bent Over Row (Barbell)",2,95.0,12,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Bent Over Row (Barbell)",3,135.0,12,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Bent Over Row (Barbell)",4,155.0,12,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Bent Over Row (Barbell)",5,155.0,12,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Bent Over Row (Barbell)",6,155.0,12,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Lat Pulldown (Cable)",1,125.0,12,0,0,"",,
2022-06-12 13:38:18,"Results Pull",57m,"Lat Pulldown (Cable)",2,125.0,12,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Lat Pulldown (Cable)",3,125.0,10,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Lat Pulldown (Single Arm)",1,65.0,12,0,0,"",,
2022-06-12 13:38:18,"Results Pull",57m,"Lat Pulldown (Single Arm)",2,65.0,12,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Lat Pulldown (Single Arm)",3,65.0,12,0,0,,,
2022-06-12 13:38:18,"Results Pull",57m,"Seated Row (Cable)",1,115.0,13,0,0,"",,
2022-06-12 13:38:18,"Results Pull",57m,"Seated Row (Cable)",2,115.0,13,0,0,,,
